aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;BLÅKJEFT    ;HELICOLENUS DACTYLOPTERUS;1;0.198;1;1;E;0.198;1;3; ;22;22;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;36.745;9648;1;C;0.796;209;1;H;1.1;2.7;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;209
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;FIRETRÅDET T;ENCHELYOPUS CIMBRIUS;1;0.212;2;1;E;0.212;2;3; ;22;30;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.046;1;1;E;0.046;1;3; ;16;16;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;0.096;2;1;H;0.096;2;3; ;10;20;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;0.052;1;1;E;0.052;1;3; ;18;18;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;0.102;1;1;E;0.102;1;3; ;23;23;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;1.89;2;1;E;1.89;2;3; ;35;55;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;KOLMULE     ;MICROMESISTIUS POUTASSOU;1;2.2;13;1;E;2.2;13;3; ;24;38;;;;2;4;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;0.084;1;1;E;0.084;1;3; ;21;21;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;1.018;10;1;E;1.018;10;3; ;15;32;;;2;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;MAKRELL     ;SCOMBER SCOMBRUS;1;0.242;1;1;F;0.242;1;3; ;34;34;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;0.96;2;1;E;0.96;2;3; ;38;45;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SILD        ;CLUPEA HARENGUS;1;0.2;5;1;E;0.2;5;2; ;16;24.5;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SJØKREPS    ;NEPHROPS NORVEGICUS;1;0.782;7;1;C;0.782;7;1;2;3.1;6.9;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SKOLEST     ;CORYPHAENOIDES RUPESTRIS;1;1.714;2;1;G;1.714;2;3; ;16;17;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;0.648;18;1;E;0.648;18;3; ;8;30;2;2;7;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;0.948;15;1;E;0.948;15;3; ;13;38;;1;5;6;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;0.07;2;1;E;0.07;2;3; ;14;16;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;TORSK       ;GADUS MORHUA;1;2.39;4;1;E;2.39;4;3; ;30;45;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;VASSILD     ;ARGENTINA SILUS;1;0.128;3;1;E;0.128;3;3; ;15;21;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;BLEKKSPRUTER;CEPHALOPODA;1;0.09;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;MUDDERREKE  ;PONTOPHILUS;1;0.923;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;3;PASIPHAEA   ;PASIPHAEA   ;1;0.83;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2002;4;6.567;58.15;3246;605;705;1;272;75;1.8;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;1.91;143;1;E;0.938;70;3; ;9;17;2;59;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70
2002;4;5.883;58.067;3246;520;620;1;320;80;1.7;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;38;5049;1;C;1.174;156;1;H;1.3;3;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156
2002;4;5.883;58.067;3246;520;620;1;320;80;1.7;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;1.77;3;1;H;1.77;3;3; ;33;45;;;;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
