aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;6.8;62;1;E;1.974;18;3; ;12;31;;2;3;4;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;173.2;691;1;E;52.887;211;3; ;10;58;;69;15;17;20;32;27;22;8;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;211
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;2.3;3;1;E;0.767;1;3; ;38;38;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;SANDFLYNDRE ;LIMANDA LIMANDA;1;0.7;10;1;E;0.21;3;3; ;17;22;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;SILD        ;CLUPEA HARENGUS;1;0.1;1;1;E;0.1;1;2; ;26;26;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;TORSK       ;GADUS MORHUA;1;34;26;1;E;34;26;3; ;29;69;;;;;1;5;1;4;2;4;3;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26
1986;1;1.767;60.317;3120;822;852;0.5;110;-1;2;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;4.2;505;1;E;1.289;155;3; ;9;17;37;115;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155
1986;1;0.6;60.4;3120;1316;1346;0.5;125;-1;2;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;1;0.617;61;3120;847;917;0.5;153;-1;2;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;3.5;1;1;E;3.5;1;3; ;67;67;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1986;1;0.617;61;3120;847;917;0.5;153;-1;2;1;1;1;2;BROSME      ;BROSME BROSME;1;3;3;1;E;3;3;3; ;24;53;;;;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1986;1;0.617;61;3120;847;917;0.5;153;-1;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.1;5;1;E;0.1;5;3; ;11;14;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
