aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.035;2;1;E;0.035;2;3; ;10;15;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;0.18;9;1;H;0.18;9;3; ;13;26;;4;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;HÅGJEL      ;GALEUS MELASTOMUS;1;1.32;2;1;E;1.32;2;3; ;53;66;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;KOLMULE     ;MICROMESISTIUS POUTASSOU;1;6.65;32;1;E;6.65;32;2; ;20.5;38.5;;;;2;9;19;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;LAKSESILD   ;MAUROLICUS MUELLERI;1;2.485;1412;1;J;0.088;50;3; ;4;6;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;0.465;1;1;E;0.465;1;3; ;30;30;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;9.16;11;1;E;9.16;11;3; ;21;68;;;;4;1;1;;;1;;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;MAKRELL     ;SCOMBER SCOMBRUS;1;0.45;1;1;F;0.45;1;3; ;39;39;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;17.66;7;1;E;17.66;7;3; ;54;71;;;;;;;;;;1;1;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;SPIRITIST   ;COELORINCHUS CAELORHINCUS;1;0.075;1;1;G;0.075;1;3; ;8;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;8.58;51;1;E;8.58;51;3; ;13;43;;5;4;3;3;16;14;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;1.14;123;1;E;0.465;50;3; ;7;15;27;22;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;VANLIG ÅLEBR;LYCODES GRACILIS;1;0.06;4;1;E;0.06;4;3; ;14;17;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;VASSILD     ;ARGENTINA SILUS;1;0.65;24;1;E;0.65;24;3; ;12;24;;10;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;BLOMSTERREKE;PANDALUS MONTAGUI;1;0.065;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;4.125;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;GLASSREKER  ;PASIPHAEA;1;0.294;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;MUDDERREKER ;PONTOPHILUS;1;0.056;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.188;59.915;3271;2307;2338;0.52;283;45;1.5;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;10.74;636;1;E;0.845;50;3; ;9;19;1;38;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;8.1;1005;1;C;2.12;263;7;6;0.89;2.91;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;263
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;FIRETRÅDET T;ENCHELYOPUS CIMBRIUS;1;0.04;1;1;E;0.04;1;3; ;20;20;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.035;1;1;E;0.035;1;3; ;17;17;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;4.64;6;1;H;4.64;6;3; ;16;68;;;1;1;;;;;;1;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;HÅGJEL      ;GALEUS MELASTOMUS;1;0.095;3;1;E;0.095;3;3; ;18;24;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;LAKSESILD   ;MAUROLICUS MUELLERI;1;0.56;280;1;J;0.05;25;3; ;4;6;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;5.27;14;1;E;5.27;14;3; ;23;31;;;;2;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;3;MYCTOPHIDAE ;MYCTOPHIDAE ;1;0.024;4;1;J;0.006;1;3; ;8;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;3.82;2;1;E;3.82;2;3; ;58;60;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;0.175;1;1;E;0.175;1;3; ;31;31;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;4.665;36;1;E;4.665;36;3; ;12;44;;6;9;1;2;7;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;0.06;8;1;E;0.015;2;3; ;8;9;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;VANLIG ÅLEBR;LYCODES GRACILIS;1;0.02;2;1;E;0.02;2;3; ;12;12;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;BLEKKSPRUTER;CEPHALOPODA;1;0.01;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;BLOMSTERREKE;PANDALUS MONTAGUI;1;0.12;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;GLASSREKER  ;PASIPHAEA;1;0.032;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;MUDDERREKER ;PONTOPHILUS;1;0.008;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;4.105;59.693;3271;148;219;0.52;270;46;1.4;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;11.185;1316;1;E;0.425;50;3; ;8;12;11;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;BROSME      ;BROSME BROSME;1;0.075;1;1;E;0.075;1;3; ;23;23;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;0.46;56;1;C;0.46;56;7;6;0.97;2.78;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.075;4;1;E;0.075;4;3; ;12;17;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;2.8;4;1;H;2.8;4;3; ;15;57;;;2;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;12.76;6;1;E;12.76;6;3; ;47;66;;;;;;;;;1;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;HÅGJEL      ;GALEUS MELASTOMUS;1;2.8;3;1;E;2.8;3;3; ;54;74;;;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;KOLMULE     ;MICROMESISTIUS POUTASSOU;1;8.44;40;1;E;8.44;40;2; ;20.5;38.5;;;;2;11;21;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;LAKSESILD   ;MAUROLICUS MUELLERI;1;2.738;1434;1;J;0.105;55;3; ;4;7;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;1.56;4;1;E;1.56;4;3; ;26;32;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;11.22;14;1;E;11.22;14;3; ;22;74;;;;1;2;1;;;5;4;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;14
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;PIGGHÅ      ;SQUALUS ACANTHIAS;1;0.375;1;1;E;0.375;1;3; ;45;45;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;RUNDSKATE   ;RAJELLA FYLLAE;1;0.005;1;1;E;0.005;1;3; ;9;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;6.34;43;1;E;2.51;17;3; ;13;43;;1;;1;5;6;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;0.725;50;1;E;0.725;50;3; ;7;18;25;20;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;VANLIG ÅLEBR;LYCODES GRACILIS;1;0.06;5;1;E;0.06;5;3; ;10;17;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;VASSILD     ;ARGENTINA SILUS;1;0.47;8;1;E;0.47;8;3; ;11;35;;6;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;11.494;671;1;E;1.695;99;3; ;9;21;1;74;23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;BLOMSTERREKE;PANDALUS MONTAGUI;1;0.062;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;GLASSREKER  ;PASIPHAEA;1;0.003;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;KRILL       ;EUPHAUSIACEA;1;0.507;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;MUDDERREKER ;PONTOPHILUS;1;0.004;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1;3.905;59.452;3271;441;513;0.53;276;40;1.4;1;1;1;2;ÅLEKVABBEFAM;ZOARCIDAE;1;0.01;2;1;E;0.01;2;3; ;12;13;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;3.465;2;1;E;3.465;2;3; ;46;53;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;BROSME      ;BROSME BROSME;1;2.18;1;1;E;2.18;1;3; ;57;57;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.12;4;1;E;0.12;4;3; ;14;17;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;0.53;1;1;E;0.53;1;3; ;38;38;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;HÅGJEL      ;GALEUS MELASTOMUS;1;10.08;72;1;E;3.62;26;3; ;21;59;;;;8;8;4;;2;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;KNURR       ;EUTRIGLA GURNARDUS;1;0.445;2;1;E;0.445;2;3; ;28;32;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;KOLMULE     ;MICROMESISTIUS POUTASSOU;1;3.16;12;1;E;3.16;12;2; ;22.5;37.5;;;;1;1;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;LANGE       ;MOLVA MOLVA;1;11.16;8;1;E;11.16;8;3; ;23;73;;;;1;;;;;;1;;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;8
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;44.92;102;1;E;20.62;47;3; ;21;53;;;;3;11;5;2;12;6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SANDFLYNDRE ;LIMANDA LIMANDA;1;8.32;40;1;E;4.52;22;3; ;15;44;;;4;2;3;5;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;50.62;20;1;E;50.62;20;3; ;51;95;;;;;;;;;;8;5;2;4;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;20
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SJØKREPS    ;NEPHROPS NORVEGICUS;-1;-1;24;-1;C;-1;24;1;5;3.2;6.5;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SPIRITIST   ;COELORINCHUS CAELORHINCUS;1;0.39;11;1;G;0.39;11;3; ;4;8;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;7;131;1;E;1.12;21;3; ;16;29;;;8;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SØLVTANGBROS;GAIDROPSARUS ARGENTATUS;1;1.33;11;1;E;1.33;11;3; ;17;32;;;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11
2009;1;3.507;59.487;3134;742;812;0.5;225;-1;1.2;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;0.345;18;1;E;0.345;18;3; ;8;16;6;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18
