aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;6.58;1;1;E;6.58;1;3; ;75;75;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;48.351;8132;1;C;1.635;275;7;6;0.93;2.62;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;FIRETRÅDET T;ENCHELYOPUS CIMBRIUS;1;0.16;2;1;E;0.16;2;3; ;21;30;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;4.025;185;1;E;1.85;85;3; ;6;20;1;57;26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;1.505;32;1;H;1.505;32;3;2;11;21;;11;12;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;LAKSESILD   ;MAUROLICUS MUELLERI;1;2.856;1285;1;J;0.2;90;3; ;5;7;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;0.12;1;1;E;0.12;1;3; ;23;23;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;2.205;22;1;E;2.205;22;3; ;8;38;3;5;1;1;10;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;NORDLIG LYSP;BENTHOSEMA GLACIALE;1;0.015;1;1;E;0.015;1;3; ;11;11;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;ROGNKJEKS   ;CYCLOPTERUS LUMPUS;1;11.56;3;1;E;11.56;3;3; ;37;47;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;17.42;10;1;E;17.42;10;3; ;43;74;;;;;;;;2;;2;3;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SILD        ;CLUPEA HARENGUS;1;0.825;12;1;E;0.825;12;2; ;17;25.5;;;3;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SJØKREPS    ;NEPHROPS NORVEGICUS;1;0.115;2;1;C;0.115;2;1;3;3.6;4.9;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SLIMÅL      ;MYXINE GLUTINOSA;1;0.025;1;1;E;0.025;1;3; ;27;27;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;1.45;22;1;E;1.45;22;3; ;11;41;;7;5;3;5;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;0.185;3;1;E;0.185;3;3;2;16;30;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;0.035;3;1;E;0.035;3;3; ;10;11;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;TORSK       ;GADUS MORHUA;1;2.24;5;1;E;2.24;5;3; ;31;39;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;VANLIG ÅLEBR;LYCODES GRACILIS;1;0.115;7;1;E;0.115;7;3; ;16;18;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;VASSILD     ;ARGENTINA SILUS;1;0.22;1;1;E;0.22;1;3; ;31;31;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;GLASSREKER  ;PASIPHAEA;1;2.072;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;MUDDERREKER ;PONTOPHILUS;1;0.088;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;1;7.497;57.52;3271;1759;1829;0.5;223;-1;1.5;1;1;1;2;SKJELLBROSME;PHYCIS BLENNOIDES;1;0.275;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
