aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;0.07;14;1;C;0.07;14;7;5;0.91;2.98;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;FIRETRÅDET T;ENCHELYOPUS CIMBRIUS;1;0.02;1;1;E;0.02;1;3; ;16;16;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.06;1;1;E;0.06;1;3; ;20;20;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;15.46;20;1;H;15.46;20;3; ;8;55;1;;;;1;4;1;5;3;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;HÅGJEL      ;GALEUS MELASTOMUS;1;1.285;2;1;E;1.285;2;3; ;22;74;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;KOLMULE     ;MICROMESISTIUS POUTASSOU;1;0.09;3;1;E;0.09;3;3; ;17;18;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;LAKSESILD   ;MAUROLICUS MUELLERI;1;0.003;2;1;J;0.003;2;3; ;5;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;2.05;5;1;E;2.05;5;3; ;26;31;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;0.055;1;1;E;0.055;1;3; ;22;22;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;PIGGHÅ      ;SQUALUS ACANTHIAS;1;0.055;1;1;E;0.055;1;3; ;26;26;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;4.12;2;1;E;4.12;2;3; ;49;70;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2014;1;4.195;59.897;3271;1806;1836;0.5;284;42;1.2;1;1;1;2;SILD'G05    ;CLUPEA HARENGUS HARENGUS;1;0.35;1;1;E;0.35;1;2; ;34;34;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
