aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;3.51;1;1;E;3.51;1;3; ;56;56;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;13.9;351;1;E;2.295;58;3; ;9;21;1;17;29;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;18.274;57;1;E;18.274;57;3; ;17;41;;;1;;3;31;21;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;8.04;16;1;E;8.04;16;3; ;26;43;;;;;4;2;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;KNURR       ;EUTRIGLA GURNARDUS;1;1.195;6;1;E;1.195;6;3; ;20;41;;;;4;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;3;LOLIGO      ;LOLIGO      ;1;1.435;35;1;E;1.435;35;3; ;3;24;28;4;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;0.245;1;1;E;0.245;1;3; ;27;27;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;1.725;11;1;E;1.725;11;3; ;11;48;;2;2;4;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;SANDFLYNDRE ;LIMANDA LIMANDA;1;0.105;1;1;E;0.105;1;3; ;21;21;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;2.815;3;1;E;2.815;3;3; ;42;51;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;0.55;2;1;E;0.55;2;3; ;27;38;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2007;1;0.793;60.15;3120;1346;1409;0.38;153;42;1.4;1;1;1;2;STRØMSILD   ;ARGENTINA SPHYRAENA;1;1.635;53;1;E;1.635;53;3; ;9;22;1;10;30;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53
