aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;0.5;1;1;E;0.5;1;3; ;27;27;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.5;10;1;E;0.5;10;3; ;9;24;1;2;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;5.5;73;1;E;5.5;73;3; ;11;45;;35;19;3;12;1;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;0.9;2;1;E;0.9;2;3; ;17;44;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;KNURR       ;EUTRIGLA GURNARDUS;1;0.8;1;1;E;0.8;1;3; ;39;39;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;NEBBSKATE   ;LEUCORAJA FULLONICA;1;3.9;1;1;E;3.9;1;3; ;93;93;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;83;96;1;E;83;96;3; ;33;72;;;;;;1;2;16;54;20;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;96
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;TORSK       ;GADUS MORHUA;1;2;1;1;E;2;1;3; ;58;58;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.317;61.117;3120;1500;1530;0.5;160;-1;2;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;0.3;42;1;E;0.3;42;3; ;9;15;15;26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.1;2;1;E;0.1;2;3; ;17;18;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;0.8;2;1;E;0.8;2;3; ;28;36;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;22.2;96;1;E;22.2;96;3; ;10;54;;10;12;28;14;16;7;11;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;0.2;1;1;E;0.2;1;3; ;27;27;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;0.2;1;1;E;0.2;1;3; ;20;20;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;SANDFLYNDRE ;LIMANDA LIMANDA;1;0.1;1;1;E;0.1;1;3; ;22;22;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;SANDSKATE   ;LEUCORAJA CIRCULARIS;1;1.5;1;1;E;1.5;1;3; ;62;62;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;SEI         ;POLLACHIUS VIRENS;1;9;4;1;E;9;4;3; ;55;70;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;SILD'G05    ;CLUPEA HARENGUS HARENGUS;1;0.6;2;1;E;0.6;2;2; ;22;27.5;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;TORSK       ;GADUS MORHUA;1;9.5;5;1;E;9.5;5;3; ;46;71;;;;;;;;;3;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
1985;1;2.4;60.867;3120;1839;1907;0.47;128;-1;2;4;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;0.1;7;1;E;0.1;7;3; ;9;12;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
