aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;BLÅLANGE    ;MOLVA DYPTERYGIA;1;5.5;1;1;E;5.5;1;3; ;98;98;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.3;3;1;E;0.1;1;3; ;23;23;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;229.2;405;1;E;76.4;135;3;2;18;48;;;1;3;;18;55;53;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;228;1063;1;E;23.16;108;3; ;11;48;;14;32;18;17;3;15;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;LANGE       ;MOLVA MOLVA;1;7.5;2;1;E;7.5;2;3; ;47;94;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;18;9;1;E;6;3;3; ;52;71;;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;TORSK       ;GADUS MORHUA;1;30;42;1;E;10;14;3; ;30;58;;;;;;4;7;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14
1983;2;3.067;60.367;3120;930;1000;0.5;146;-1;2;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;64.2;6345;3;E;1.7;168;3; ;8;18;73;73;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168
1983;2;2.25;61.1;3120;838;908;0.5;130;-1;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.3;7;1;E;0.3;7;3; ;12;23;;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
1983;2;2.25;61.1;3120;838;908;0.5;130;-1;2;1;1;1;2;GLASSVAR    ;LEPIDORHOMBUS WHIFFIAGONIS;1;0.2;2;1;E;0.2;2;3; ;22;32;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
