aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;2.45;1;1;E;2.45;1;3; ;56;56;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;1.25;50;1;E;0.125;5;3; ;12;28;;1;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;33.1;113;1;E;33.1;113;3; ;21;48;;;;6;35;47;20;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;161.8;98;1;E;161.8;98;3; ;13;39;;4;2;44;41;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;0.02;10;1;E;0.002;1;3; ;10;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;0.9;10;1;E;0.09;1;3; ;25;25;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;STRØMSILD   ;ARGENTINA SPHYRAENA;1;1.4;50;1;E;0.14;5;3; ;11;19;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;TORSK       ;GADUS MORHUA;1;8.3;1;1;E;8.3;1;3; ;91;91;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1
1994;1;0.422;60.747;3120;1710;1740;0.5;147;43;1.6;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;399.8;11295;1;E;3.575;101;3; ;10;19;;8;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101
1994;1;0.492;61.238;3120;40;110;0.5;168;-1;2;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;2;3;1;E;2;3;3; ;19;45;;;1;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
