aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
1992;1;0.767;60.067;3120;1205;1235;0.5;140;-1;2;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;BLÅKJEFT    ;HELICOLENUS DACTYLOPTERUS;1;0.07;5;1;E;0.013;1;3; ;10;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;FIRETRÅDET T;ENCHELYOPUS CIMBRIUS;1;0.187;5;1;E;0.035;1;3; ;20;20;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;FLØYFISKFAMI;CALLIONYMIDAE;1;0.032;5;1;E;0.006;1;3; ;9;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;4.96;112;1;E;0.93;21;3; ;10;27;;8;8;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;240;1029;1;E;45;193;3; ;16;40;;;3;9;96;78;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;123.725;928;1;E;23.2;174;3; ;11;41;;30;61;12;40;28;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;174
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;KNURR       ;EUTRIGLA GURNARDUS;1;1.92;32;1;E;0.36;6;3; ;16;24;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;SILD'G05    ;CLUPEA HARENGUS HARENGUS;1;3.253;21;1;E;3.253;21;2; ;27;31;;;;;16;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;STRØMSILD   ;ARGENTINA SPHYRAENA;1;1.333;75;1;E;0.25;14;3; ;11;18;;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;SØLVTORSK   ;GADICULUS ARGENTEUS;1;1.12;107;1;E;0.21;20;3; ;6;14;5;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;TORSK       ;GADUS MORHUA;1;15.46;11;1;E;15.46;11;3; ;35;74;;;;;;;4;4;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;11
1992;1;0.85;60.167;3120;1345;1415;0.5;140;40;2;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;86;3569;1;E;2.675;111;3; ;9;20;3;50;56;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111
1992;1;0.683;59.817;3120;1657;1727;0.5;120;40;2;1;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;3.5;2;1;E;1.78;1;3; ;48;48;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1992;1;0.683;59.817;3120;1657;1727;0.5;120;40;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;1.283;23;1;E;0.275;5;3; ;14;24;;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
1992;1;0.683;59.817;3120;1657;1727;0.5;120;40;2;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;325.687;1594;1;E;32.9;161;3; ;21;37;;;;14;96;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161
