aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
1995;1;30.367;70.033;3270;1325;1355;0.5;190;32;1.6;1;1;1;2;KNURRULKESLE;TRIGLOPS;1;0.005;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;30.367;70.033;3270;1325;1355;0.5;190;32;1.6;1;1;1;2;KROKULKE    ;ARTEDIELLUS ATLANTICUS;1;0.06;13;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;30.367;70.033;3270;1325;1355;0.5;190;32;1.6;1;1;1;2;TVERRHALET L;LEPTOCLINUS MACULATUS;1;0.05;11;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;30.367;70.033;3270;1325;1355;0.5;190;32;1.6;1;1;1;2;ÅLEKVABBEFAM;ZOARCIDAE;1;0.365;22;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;30.367;70.033;3270;1325;1355;0.5;190;32;1.6;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;0.07;2;1;E;0.07;2;3; ;17;18;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;FIRETRÅDET T;ENCHELYOPUS CIMBRIUS;1;0.14;1;1;E;0.14;1;3; ;29;29;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;4.3;30;1;E;4.3;30;3; ;7;37;1;;3;7;16;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;133.64;197;1;E;133.64;197;3; ;12;62;;2;3;3;9;19;34;74;34;13;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;2;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;17.18;557;1;E;2.22;72;3; ;12;25;;20;48;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;LODDE       ;MALLOTUS VILLOSUS;1;0.295;19;1;E;0.295;19;2; ;11.5;16.5;;8;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;2.78;1;1;E;2.78;1;3; ;56;56;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;SILD'G07    ;CLUPEA HARENGUS HARENGUS;1;2.48;58;1;E;2.48;58;2; ;8;25;4;13;16;24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;SNABELUER   ;SEBASTES MENTELLA;1;1.04;5;1;E;1.04;5;3; ;14;39;;1;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;TORSK       ;GADUS MORHUA;1;107.1;80;1;E;107.1;80;3; ;23;78;;;;1;;5;5;6;11;20;17;6;3;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;80
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;2;2;TORSK       ;GADUS MORHUA;1;3.04;300;1;E;0.68;67;3; ;9;14;6;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;UERSLEKTEN  ;SEBASTES;1;0.005;2;1;E;0.005;2;3; ;7;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;VANLIG UER  ;SEBASTES NORVEGICUS;1;1.44;7;1;E;1.44;7;3; ;19;29;;;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;4.48;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;KROKULKE    ;ARTEDIELLUS ATLANTICUS;-1;-1;7;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;NORDLIG RING;CAREPROCTUS REINHARDTI;1;0.055;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;PADDEULKE   ;COTTUNCULUS MICROPS;-1;-1;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;ÅLEKVABBEFAM;ZOARCIDAE;1;0.06;2;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;32.655;70.542;3270;2205;2235;0.5;248;32;1.7;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;0.04;4;1;E;0.04;4;3; ;10;11;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;BLÅKVEITE   ;REINHARDTIUS HIPPOGLOSSOIDES;1;1.805;2;1;E;1.805;2;3;1;43;49;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;15.82;71;1;E;15.82;71;3; ;11;42;;2;5;20;19;11;11;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;211.4;309;1;E;211.4;309;3; ;14;60;;9;36;2;4;10;52;102;66;22;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;309
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;1.255;1;1;E;1.255;1;3; ;47;47;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;SILD'G07    ;CLUPEA HARENGUS HARENGUS;1;3.52;80;1;E;3.52;80;2; ;8;23.5;2;10;33;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;0.925;3;1;E;0.925;3;3; ;33;39;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;SNABELUER   ;SEBASTES MENTELLA;1;0.795;10;1;E;0.795;10;3; ;16;24;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;TORSK       ;GADUS MORHUA;1;366.9;215;1;E;366.9;215;3; ;21;100;;;;1;;4;7;9;24;51;50;30;12;9;7;4;5;1;;1;;;;;;;;;;;;;;;;;;;;;;215
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;2;2;TORSK       ;GADUS MORHUA;1;0.465;42;1;E;0.465;42;3; ;9;14;1;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;11.56;11;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;KROKULKE    ;ARTEDIELLUS ATLANTICUS;-1;-1;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;NORDLIG RING;CAREPROCTUS REINHARDTI;-1;-1;1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;ÅLEKVABBEFAM;ZOARCIDAE;-1;-1;2;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;33.765;70.463;3271;158;228;0.5;248;36;2;1;1;1;2;VANLIG UER  ;SEBASTES NORVEGICUS;1;0.21;1;1;E;0.21;1;3; ;24;24;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;BLÅKVEITE   ;REINHARDTIUS HIPPOGLOSSOIDES;1;5.403;4;1;E;5.403;4;3;1;50;55;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;2;2;BLÅKVEITE   ;REINHARDTIUS HIPPOGLOSSOIDES;1;4.487;3;1;E;4.487;3;3;2;50;62;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;FLEKKSTEINBI;ANARHICHAS MINOR;1;6.7;1;1;E;6.7;1;3; ;87;87;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;7.5;36;1;E;7.5;36;3; ;15;38;;;5;9;12;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;158.3;440;1;E;158.3;440;3; ;11;65;;52;112;4;28;36;78;92;33;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;LODDE       ;MALLOTUS VILLOSUS;1;0.375;24;1;E;0.375;24;2; ;12.5;17;;10;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;3.6;3;1;E;3.6;3;3; ;37;53;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;SEI         ;POLLACHIUS VIRENS;1;0.7;1;1;E;0.7;1;3; ;42;42;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;SILD'G07    ;CLUPEA HARENGUS HARENGUS;1;6.7;143;1;E;6.7;143;2; ;8.5;25;6;11;50;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;SNABELUER   ;SEBASTES MENTELLA;1;3.44;39;1;E;3.44;39;3; ;16;22;;;21;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;TORSK       ;GADUS MORHUA;1;4.96;529;1;E;1.05;112;3; ;8;14;8;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;2;2;TORSK       ;GADUS MORHUA;1;61.4;52;1;E;61.4;52;3; ;25;91;;;;;2;1;2;12;10;12;5;4;1;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;52
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;UERSLEKTEN  ;SEBASTES;1;0.005;3;1;E;0.005;3;3; ;7;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;4;-1;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;2.9;6;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;ÅLEKVABBEFAM;ZOARCIDAE;1;0.31;8;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;34.698;70.382;3270;446;516;0.5;231;28;1.9;1;1;1;2;VANLIG UER  ;SEBASTES NORVEGICUS;1;2.3;21;1;E;2.3;21;3; ;15;24;;;6;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;BLÅKVEITE   ;REINHARDTIUS HIPPOGLOSSOIDES;1;3.15;3;1;E;1.05;1;3;1;48;48;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;402.3;1035;1;E;134.1;345;3; ;12;55;;25;77;8;17;40;87;68;21;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;LODDE       ;MALLOTUS VILLOSUS;1;0.36;27;1;E;0.12;9;2; ;11.5;15.5;;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;SILD'G03    ;CLUPEA HARENGUS HARENGUS;1;14.07;300;1;E;4.69;100;2; ;8;24;2;7;65;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;19.14;24;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;KROKULKE    ;ARTEDIELLUS ATLANTICUS;1;0.015;3;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;ÅLEKVABBEFAM;ZOARCIDAE;1;0.12;6;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;35.592;70.273;3271;1852;1922;0.5;172;34;1.7;1;1;1;2;TORSK       ;GADUS MORHUA;1;48.13;131;1;E;48.13;131;3; ;9;84;3;89;;;;2;6;10;4;7;5;2;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;131
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;2.2;3;1;E;2.2;3;3; ;38;44;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;2;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;10.8;52;1;E;2.7;13;3; ;17;41;;;1;6;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;GRÅSTEINBIT ;ANARHICHAS LUPUS;1;1.43;1;1;E;1.43;1;3; ;56;56;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;285.05;324;1;E;112.76;128;3; ;32;72;;;;;;1;17;51;36;11;10;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;128
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;2;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;2.2;56;1;E;0.55;14;3; ;14;24;;1;11;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;40.32;40;1;E;27.36;27;3; ;32;56;;;;;;2;6;12;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;SILD'G07    ;CLUPEA HARENGUS HARENGUS;1;1.4;40;1;E;0.35;10;2; ;12.5;19.5;;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;SMØRFLYNDRE ;GLYPTOCEPHALUS CYNOGLOSSUS;1;1.12;4;1;E;0.28;1;3; ;36;36;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;SNABELUER   ;SEBASTES MENTELLA;1;0.32;4;1;E;0.08;1;3; ;19;19;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;TORSK       ;GADUS MORHUA;1;225.69;146;1;E;225.69;146;3; ;38;95;;;;;;;2;15;27;30;38;15;9;3;;4;1;1;1;;;;;;;;;;;;;;;;;;;;;;;146
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;-1;-1;8;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;35.372;69.98;3270;2144;2214;0.5;226;31;1.4;1;1;2;2;TORSK       ;GADUS MORHUA;1;6.8;316;1;E;1.7;79;3; ;9;41;3;72;2;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;FLEKKSTEINBI;ANARHICHAS MINOR;1;3.22;1;1;E;3.22;1;3; ;70;70;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;21.48;171;1;E;5.66;45;3; ;7;41;10;2;9;8;8;3;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;GRÅSTEINBIT ;ANARHICHAS LUPUS;1;4.5;2;1;E;4.5;2;3; ;64;65;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;96.92;285;1;E;96.92;285;3; ;14;57;;2;49;11;26;80;67;38;9;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;285
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;LODDE       ;MALLOTUS VILLOSUS;1;0.07;5;1;E;0.07;5;2; ;12.5;16;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;1.16;2;1;E;1.16;2;3; ;38;38;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;SILD'G07    ;CLUPEA HARENGUS HARENGUS;1;1.28;118;1;E;1.28;118;2; ;7.5;23;59;48;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;TORSK       ;GADUS MORHUA;1;27.3;39;1;E;27.3;39;3; ;9;78;1;2;4;6;;;8;6;3;5;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;39
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;2;2;TORSK       ;GADUS MORHUA;1;4;347;1;E;0.9;78;3; ;7;17;3;72;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;7.64;13;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1;36.35;69.872;3271;151;221;0.5;147;35;1.8;1;1;1;2;KROKULKE    ;ARTEDIELLUS ATLANTICUS;-1;-1;9;-1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
