aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;BRISLING    ;SPRATTUS SPRATTUS;1;0.02;2;1;E;0.02;2;2; ;12;13;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;DYPVANNSREKE;PANDALUS BOREALIS;1;0.68;69;1;C;0.68;69;7;6;1.82;2.98;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.02;2;1;E;0.02;2;3; ;11;13;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;HAVMUS      ;CHIMAERA MONSTROSA;1;9.92;10;1;H;9.92;10;3;2;12;58;;1;;;;1;1;;3;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;HAVÅLEBROSME;LYCENCHELYS MURAENA;1;0.003;1;1;E;0.003;1;3; ;12;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;HÅGJEL      ;GALEUS MELASTOMUS;1;0.27;1;1;E;0.27;1;3; ;47;47;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;KOLMULE     ;MICROMESISTIUS POUTASSOU;1;16.96;734;1;E;2.45;106;2; ;14;19;;3;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;LAKSESILD   ;MAUROLICUS MUELLERI;1;0.003;1;1;J;0.003;1;3; ;6;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;LANGE       ;MOLVA MOLVA;1;1.215;1;1;E;1.215;1;3; ;61;61;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;2.6;5;1;E;2.6;5;3; ;29;32;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;LYSING      ;MERLUCCIUS MERLUCCIUS;1;0.33;1;1;E;0.33;1;3; ;36;36;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;NORDLIG LYSP;BENTHOSEMA GLACIALE;1;0.004;1;1;J;0.004;1;3; ;7;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;SLIMÅL      ;MYXINE GLUTINOSA;1;0.03;1;1;E;0.03;1;3; ;28;28;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;SVARTHÅ     ;ETMOPTERUS SPINAX;1;7.305;64;1;E;7.305;64;3; ;13;43;;1;;13;30;12;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64
2012;1;4.173;59.927;3271;1745;1815;0.5;278;25;1.5;1;1;1;2;VANLIG ÅLEBR;LYCODES GRACILIS;1;0.085;5;1;E;0.085;5;3; ;14;18;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
