aar;mnd;lengde;bredde;redskap;starttid;stopptid;taueT;bunndyp;opening;dist;tilstand;kvalitet;delnr;akode;art;latin;maal_fangst;fangstKvant;fangstAnt;maal_lprov;lengdemaal;lengdeProveKv;lengdeProveAnt;interv;kjonn;Min;Max;L000_009;L010_014;L015_019;L020_024;L025_029;L030_034;L035_039;L040_044;L045_049;L050_054;L055_059;L060_064;L065_069;L070_074;L075_079;L080_084;L085_089;L090_094;L095_099;L100_104;L105_109;L110_114;L115_119;L120_124;L125_129;L130_134;L135_139;L140_144;L145_149;L150_154;L155_159;L160_164;L165_169;L170_174;L175_179;L180_184;L185_189;L190_194;L195_199;L200_999;L1000_9999;Sum
2006;1;7.1;57.187;3120;1431;1445;0.23;65;28;0.9;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;3;ALLOTEUTHIS ;ALLOTEUTHIS ;1;0.09;19;1;B;0.09;19;3; ;4;8;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;BREIFLABB   ;LOPHIUS PISCATORIUS;1;2.025;1;1;E;2.025;1;3; ;53;53;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;0.305;7;1;E;0.305;7;3; ;13;22;;3;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;HESTMAKRELL ;TRACHURUS TRACHURUS;1;1.55;13;1;F;1.55;13;3; ;11;28;;3;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;1.195;6;1;E;1.195;6;3; ;26;32;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;0.13;1;1;E;0.13;1;3; ;25;25;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;0.54;4;1;E;0.435;3;3; ;22;27;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;LUSUER      ;SEBASTES VIVIPARUS;1;0.995;3;1;E;0.995;3;3; ;26;28;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;SEI         ;POLLACHIUS VIRENS;1;22.38;29;1;E;22.38;29;3; ;38;54;;;;;;;2;10;12;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;SILD'G05    ;CLUPEA HARENGUS HARENGUS;1;0.14;1;1;E;0.14;1;2; ;28;28;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;SYPIKE      ;TRISOPTERUS MINUTUS;1;0.195;4;1;E;0.195;4;3; ;16;18;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;TORSK       ;GADUS MORHUA;1;8.36;1;1;E;8.36;1;3; ;90;90;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;VANLIG ÅLEBR;LYCODES GRACILIS;1;0.015;1;1;E;0.015;1;3; ;16;16;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;7.22;57.44;3120;814;846;0.53;126;36;1.7;5;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;0.915;67;1;E;0.915;67;3; ;9;22;1;61;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;3;ALLOTEUTHIS ;ALLOTEUTHIS ;1;0.14;30;1;B;0.07;15;3; ;3;8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;3.71;122;1;E;1.855;61;3; ;8;23;1;30;25;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;HESTMAKRELL ;TRACHURUS TRACHURUS;1;0.15;12;1;F;0.075;6;3; ;10;13;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;2.9;58;1;E;1.45;29;3; ;15;25;;;21;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;42.9;722;1;E;2.97;50;3; ;15;24;;;32;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;2;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;0.75;1;1;E;0.75;1;3; ;42;42;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;2.94;6;1;E;1.47;3;3; ;29;44;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;KNURR       ;EUTRIGLA GURNARDUS;1;3.72;46;1;E;1.86;23;3; ;10;32;;2;10;6;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;2.13;8;1;E;2.13;8;3; ;24;33;;;;2;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;PIGGVAR     ;SCOPHTHALMUS MAXIMUS;1;2.605;1;1;E;2.605;1;3; ;48;48;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;0.685;2;1;E;0.685;2;3; ;32;35;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;SANDFLYNDRE ;LIMANDA LIMANDA;1;24.7;313;1;E;3.95;50;3; ;9;30;1;3;23;17;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;TORSK       ;GADUS MORHUA;1;2.355;24;1;E;2.355;24;3; ;13;41;;1;14;5;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;VANLIG FLØYF;CALLIONYMUS LYRA;1;0.2;20;1;E;0.1;10;3; ;9;15;1;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10
2006;1;6.33;57.162;3120;1512;1542;0.5;69;-1;1.7;1;1;1;2;ØYEPÅL      ;TRISOPTERUS ESMARKII;1;2.04;150;1;E;1.02;75;3; ;10;14;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;FJESING     ;TRACHINUS DRACO;1;0.375;2;1;E;0.375;2;3; ;28;32;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;GAPEFLYNDRE ;HIPPOGLOSSOIDES PLATESSOIDES;1;1.85;29;1;E;1.85;29;3; ;7;25;1;5;9;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;HESTMAKRELL ;TRACHURUS TRACHURUS;1;0.215;17;1;F;0.215;17;3; ;10;12;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;HVITTING    ;MERLANGIUS MERLANGUS;1;20;247;1;E;5.1;63;3; ;13;33;;2;32;16;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;HYSE        ;MELANOGRAMMUS AEGLEFINUS;1;0.595;5;1;E;0.595;5;3; ;18;36;;;4;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;KLOSKATE    ;AMBLYRAJA RADIATA;1;2.86;4;1;E;2.86;4;3; ;36;47;;;;;;;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;KNURR       ;EUTRIGLA GURNARDUS;1;0.21;3;1;E;0.21;3;3; ;18;25;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;LOMRE       ;MICROSTOMUS KITT;1;1.24;4;1;E;1.24;4;3; ;27;32;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;RØDSPETTE   ;PLEURONECTES PLATESSA;1;1.79;8;1;E;1.79;8;3; ;23;32;;;;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;SANDFLYNDRE ;LIMANDA LIMANDA;1;21.04;235;1;E;4.485;50;3; ;12;31;;6;18;20;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;SILD'G05    ;CLUPEA HARENGUS HARENGUS;1;1.364;42;1;E;1.364;42;2; ;12.5;18.5;;3;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;3;SOLEA SOLEA ;SOLEA SOLEA ;1;0.025;2;1;E;0.025;2;3; ;9;12;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;TORSK       ;GADUS MORHUA;1;9.42;6;1;E;9.42;6;3; ;12;91;;1;1;;;1;1;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;6
2006;1;6.167;56.682;3120;742;812;0.5;50;-1;1.8;3;1;1;2;VANLIG FLØYF;CALLIONYMUS LYRA;1;0.065;4;1;E;0.065;4;3; ;10;19;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
